iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ETH,Africa,Ethiopia,2021-08-17,290818.0,856.0,772.143,4495.0,6.0,7.857,2467.147,7.262,6.55,38.133,0.051,0.067,1.3,,,,,,,,,7238.0,3127281.0,26.53,0.061,6396.0,0.054,0.121,8.3,tests performed,2326531.0,2326531.0,,,12137.0,5027.0,1.97,1.97,,,43.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-18,291803.0,985.0,788.143,4505.0,10.0,7.857,2475.503,8.356,6.686,38.218,0.085,0.067,1.3,,,,,,,,,7686.0,3134967.0,26.595,0.065,6524.0,0.055,0.121,8.3,tests performed,,,,,,4691.0,,,,,40.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-19,292731.0,928.0,792.429,4518.0,13.0,9.429,2483.376,7.873,6.723,38.328,0.11,0.08,1.3,,,,,,,,,7149.0,3142116.0,26.656,0.061,6485.0,0.055,0.122,8.2,tests performed,,,,,,4517.0,,,,,38.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-20,293737.0,1006.0,796.857,4539.0,21.0,11.286,2491.91,8.534,6.76,38.506,0.178,0.096,1.33,,,,,,,,,6814.0,3148930.0,26.714,0.058,6397.0,0.054,0.125,8.0,tests performed,,,,,,3833.0,,,,,33.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-21,295019.0,1282.0,890.143,4553.0,14.0,11.714,2502.786,10.876,7.552,38.625,0.119,0.099,1.37,,,,,,,,,9017.0,3157947.0,26.79,0.076,6878.0,0.058,0.129,7.7,tests performed,,,,,,4217.0,,,,,36.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-22,295804.0,785.0,932.857,4561.0,8.0,11.857,2509.446,6.66,7.914,38.693,0.068,0.101,1.37,,,,,,,,,6108.0,3164055.0,26.842,0.052,7026.0,0.06,0.133,7.5,tests performed,,,,,,4600.0,,,,,39.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-23,296731.0,927.0,967.0,4571.0,10.0,11.714,2517.31,7.864,8.204,38.778,0.085,0.099,1.39,,,,,,,,,6353.0,3170408.0,26.896,0.054,7195.0,0.061,0.134,7.4,tests performed,2349283.0,,,,,4984.0,1.99,,,,42.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-24,297997.0,1266.0,1025.571,4580.0,9.0,12.143,2528.05,10.74,8.7,38.854,0.076,0.103,1.4,,,,,,,,,8938.0,3179346.0,26.972,0.076,7438.0,0.063,0.138,7.3,tests performed,2377658.0,,,,28375.0,7304.0,2.02,,,,62.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-25,300092.0,2095.0,1184.143,4593.0,13.0,12.571,2545.823,17.773,10.046,38.965,0.11,0.107,1.41,,,,,,,,,10804.0,3190150.0,27.064,0.092,7883.0,0.067,0.15,6.7,tests performed,2391026.0,,,,13368.0,8672.0,2.03,,,,74.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-26,301713.0,1621.0,1283.143,4606.0,13.0,12.571,2559.575,13.752,10.886,39.075,0.11,0.107,1.35,,,,,,,,,10620.0,3200770.0,27.154,0.09,8379.0,0.071,0.153,6.5,tests performed,2394866.0,,,,3840.0,8679.0,2.03,,,,74.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-27,303171.0,1458.0,1347.714,4618.0,12.0,11.286,2571.944,12.369,11.433,39.177,0.102,0.096,1.3,,,,,,,,,9292.0,3210062.0,27.232,0.079,8733.0,0.074,0.154,6.5,tests performed,2428296.0,,,,33430.0,12913.0,2.06,,,,110.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-28,305077.0,1906.0,1436.857,4631.0,13.0,11.143,2588.113,16.17,12.19,39.287,0.11,0.095,1.27,,,,,,,,,9112.0,3219174.0,27.31,0.077,8747.0,0.074,0.164,6.1,tests performed,2434041.0,,,,5745.0,13192.0,2.06,,,,112.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-29,306117.0,1040.0,1473.286,4644.0,13.0,11.857,2596.936,8.823,12.499,39.397,0.11,0.101,1.19,,,,,,,,,6467.0,3225641.0,27.365,0.055,8798.0,0.075,0.167,6.0,tests performed,2435730.0,,,,1689.0,12891.0,2.07,,,,109.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-30,306810.0,693.0,1439.857,4660.0,16.0,12.714,2602.815,5.879,12.215,39.533,0.136,0.108,1.12,,,,,,,,,5345.0,3230986.0,27.41,0.045,8654.0,0.073,0.166,6.0,tests performed,2451758.0,,,,16028.0,14639.0,2.08,,,,124.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-08-31,308134.0,1324.0,1448.143,4675.0,15.0,13.571,2614.047,11.232,12.285,39.66,0.127,0.115,1.08,,,,,,,,,8430.0,3239416.0,27.482,0.072,8581.0,0.073,0.169,5.9,tests performed,2451950.0,,,,192.0,10613.0,2.08,,,,90.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-01,309351.0,1217.0,1322.714,4692.0,17.0,14.143,2624.371,10.324,11.221,39.804,0.144,0.12,1.05,,,,,,,,,7278.0,3246694.0,27.543,0.062,8078.0,0.069,0.164,6.1,tests performed,2455791.0,,,,3841.0,9252.0,2.08,,,,78.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-02,310994.0,1643.0,1325.857,4711.0,19.0,15.0,2638.31,13.938,11.248,39.966,0.161,0.127,1.06,,,,,,,,,8627.0,3255321.0,27.616,0.073,7793.0,0.066,0.17,5.9,tests performed,2494451.0,,,,38660.0,14226.0,2.12,,,,121.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-03,312348.0,1354.0,1311.0,4731.0,20.0,16.143,2649.796,11.487,11.122,40.135,0.17,0.137,1.06,,,,,,,,,6954.0,3262275.0,27.675,0.059,7459.0,0.063,0.176,5.7,tests performed,2510989.0,,,,16538.0,11813.0,2.13,,,,100.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-04,313468.0,1120.0,1198.714,4749.0,18.0,16.857,2659.298,9.501,10.169,40.288,0.153,0.143,1.07,,,,,,,,,7997.0,3270272.0,27.743,0.068,7300.0,0.062,0.164,6.1,tests performed,2517808.0,,,,6819.0,11967.0,2.14,,,,102.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-05,314984.0,1516.0,1266.714,4763.0,14.0,17.0,2672.159,12.861,10.746,40.407,0.119,0.144,1.1,,,,,,,,,7659.0,3277931.0,27.808,0.065,7470.0,0.063,0.17,5.9,tests performed,2523079.0,,,,5271.0,12478.0,2.14,,,,106.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-06,316174.0,1190.0,1337.714,4785.0,22.0,17.857,2682.254,10.095,11.348,40.593,0.187,0.151,1.07,,,,,,,,,6679.0,3284610.0,27.865,0.057,7661.0,0.065,0.175,5.7,tests performed,2575687.0,,,,52608.0,17704.0,2.19,,,,150.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-07,317572.0,1398.0,1348.286,4804.0,19.0,18.429,2694.114,11.86,11.438,40.755,0.161,0.156,1.02,,,,,,,,,8839.0,3293449.0,27.94,0.075,7719.0,0.065,0.175,5.7,tests performed,2582951.0,,,,7264.0,18714.0,2.19,,,,159.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-08,319101.0,1529.0,1392.857,4830.0,26.0,19.714,2707.085,12.971,11.816,40.975,0.221,0.167,0.98,,,,,,,,,8353.0,3301802.0,28.011,0.071,7873.0,0.067,0.177,5.7,tests performed,2654956.0,,,,72005.0,28452.0,2.25,,,,241.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-09,320453.0,1352.0,1351.286,4857.0,27.0,20.857,2718.555,11.47,11.464,41.204,0.229,0.177,0.95,,,,,,,,,7758.0,3309560.0,28.077,0.066,7748.0,0.066,0.174,5.7,tests performed,2750241.0,,,,95285.0,36541.0,2.33,,,,310.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-10,321787.0,1334.0,1348.429,4884.0,27.0,21.857,2729.872,11.317,11.439,41.433,0.229,0.185,0.93,,,,,,,,,,,,,7637.0,0.065,0.177,5.7,tests performed,,,,,,34448.0,,,,,292.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-11,322632.0,845.0,1309.143,4907.0,23.0,22.571,2737.04,7.169,11.106,41.628,0.195,0.191,0.92,,,,,,,,,,3321906.0,28.181,,7376.0,0.063,0.177,5.6,tests performed,2754008.0,,,,,33743.0,2.34,,,,286.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-12,323104.0,472.0,1160.0,4929.0,22.0,23.714,2741.045,4.004,9.841,41.815,0.187,0.201,0.95,,,,,,,,,3470.0,3325376.0,28.211,0.029,6778.0,0.058,0.171,5.8,tests performed,,,,,,38188.0,,,,,324.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-13,323715.0,611.0,1077.286,4967.0,38.0,26.0,2746.228,5.183,9.139,42.137,0.322,0.221,1.0,,,,,,,,,4681.0,3330057.0,28.25,0.04,6492.0,0.055,0.166,6.0,tests performed,2826786.0,2334572.0,492214.0,,,35871.0,2.4,1.98,0.42,,304.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-14,325379.0,1664.0,1115.286,5001.0,34.0,28.143,2760.345,14.117,9.461,42.426,0.288,0.239,1.06,,,,,,,,,9015.0,3339072.0,28.327,0.076,6518.0,0.055,0.171,5.8,tests performed,2846240.0,2339171.0,507069.0,,19454.0,37613.0,2.41,1.98,0.43,,319.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-15,327066.0,1687.0,1137.857,5035.0,34.0,29.286,2774.656,14.312,9.653,42.714,0.288,0.248,1.08,,,,,,,,,9488.0,3348560.0,28.407,0.08,6680.0,0.057,0.17,5.9,tests performed,2879482.0,2366290.0,513192.0,,33242.0,32075.0,2.44,2.01,0.44,,272.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-16,328735.0,1669.0,1183.143,5059.0,24.0,28.857,2788.815,14.159,10.037,42.918,0.204,0.245,1.09,,,,,,,,,9725.0,3358285.0,28.49,0.083,6961.0,0.059,0.17,5.9,tests performed,2917433.0,2398917.0,518516.0,,37951.0,23885.0,2.47,2.04,0.44,,203.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-17,330494.0,1759.0,1243.857,5090.0,31.0,29.429,2803.738,14.922,10.552,43.181,0.263,0.25,1.09,,,,,,,,,10238.0,3368523.0,28.577,0.087,7541.0,0.064,0.165,6.1,tests performed,2960109.0,2414898.0,545211.0,,42676.0,29712.0,2.51,2.05,0.46,,252.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-18,332003.0,1509.0,1338.714,5115.0,25.0,29.714,2816.539,12.802,11.357,43.393,0.212,0.252,1.07,,,,,,,,,9464.0,3377987.0,28.657,0.08,8012.0,0.068,0.167,6.0,tests performed,2966309.0,2414934.0,551375.0,,6200.0,30329.0,2.52,2.05,0.47,,257.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-19,332961.0,958.0,1408.143,5130.0,15.0,28.714,2824.666,8.127,11.946,43.52,0.127,0.244,1.04,,,,,,,,,6327.0,3384314.0,28.711,0.054,8420.0,0.071,0.167,6.0,tests performed,3018870.0,2442551.0,576319.0,,52561.0,32639.0,2.56,2.07,0.49,,277.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-20,333698.0,737.0,1426.143,5164.0,34.0,28.143,2830.919,6.252,12.099,43.809,0.288,0.239,1.02,,,,,,,,,5351.0,3389665.0,28.756,0.045,8515.0,0.072,0.167,6.0,tests performed,3184627.0,2555907.0,628720.0,,165757.0,51120.0,2.7,2.17,0.53,,434.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-21,335273.0,1575.0,1413.429,5207.0,43.0,29.429,2844.28,13.361,11.991,44.173,0.365,0.25,1.0,,,,,,,,,10463.0,3400128.0,28.845,0.089,8722.0,0.074,0.162,6.2,tests performed,3225168.0,2584644.0,640524.0,,40541.0,54133.0,2.74,2.19,0.54,,459.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-22,336762.0,1489.0,1385.143,5254.0,47.0,31.286,2856.912,12.632,11.751,44.572,0.399,0.265,0.97,,,,,,,,,9379.0,3409507.0,28.924,0.08,8707.0,0.074,0.159,6.3,tests performed,3281470.0,2624638.0,656832.0,,56302.0,57427.0,2.78,2.23,0.56,,487.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-23,338306.0,1544.0,1367.286,5291.0,37.0,33.143,2870.01,13.098,11.599,44.886,0.314,0.281,0.95,,,,,,,,,9481.0,3418988.0,29.005,0.08,8672.0,0.074,0.158,6.3,tests performed,3460250.0,2729775.0,730475.0,,178780.0,77545.0,2.94,2.32,0.62,,658.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-24,339658.0,1352.0,1309.143,5331.0,40.0,34.429,2881.48,11.47,11.106,45.225,0.339,0.292,0.93,,,,,,,,,9468.0,3428456.0,29.085,0.08,8562.0,0.073,0.153,6.5,tests performed,3493470.0,2751057.0,742413.0,,33220.0,76194.0,2.96,2.33,0.63,,646.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-25,340845.0,1187.0,1263.143,5369.0,38.0,36.286,2891.55,10.07,10.716,45.548,0.322,0.308,0.91,,,,,,,,,7722.0,3436178.0,29.151,0.066,8313.0,0.071,0.152,6.6,tests performed,3506187.0,2760230.0,745957.0,,12717.0,77125.0,2.97,2.34,0.63,,654.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-26,341714.0,869.0,1250.429,5401.0,32.0,38.714,2898.922,7.372,10.608,45.819,0.271,0.328,0.9,,,,,,,,,6076.0,3442254.0,29.202,0.052,8277.0,0.07,0.151,6.6,tests performed,3535329.0,2776985.0,758344.0,,29142.0,73780.0,3.0,2.36,0.64,,626.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-27,342305.0,591.0,1229.571,5439.0,38.0,39.286,2903.936,5.014,10.431,46.142,0.322,0.333,0.87,,,,,,,,,4422.0,3446676.0,29.24,0.038,8144.0,0.069,0.151,6.6,tests performed,3559648.0,2785637.0,774011.0,,24319.0,53574.0,3.02,2.36,0.66,,454.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-28,343104.0,799.0,1118.714,5488.0,49.0,40.143,2910.714,6.778,9.491,46.557,0.416,0.341,0.84,,,,,,,,,,,,,,,,,,3611020.0,2797751.0,813269.0,,51372.0,55122.0,3.06,2.37,0.69,,468.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-29,344322.0,1218.0,1080.0,5534.0,46.0,40.0,2921.047,10.333,9.162,46.948,0.39,0.339,0.85,,,,,,,,,,,,,,,,,,3660632.0,2827455.0,833177.0,,49612.0,54166.0,3.11,2.4,0.71,,460.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
ETH,Africa,Ethiopia,2021-09-30,345674.0,1352.0,1052.571,5582.0,48.0,41.571,2932.517,11.47,8.929,47.355,0.407,0.353,0.86,,,,,,,,,,,,,,,,,,3704307.0,2853785.0,850522.0,,43675.0,34865.0,3.14,2.42,0.72,,296.0,43.52,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,
